ID,TITLE,BRAND,RATING,COUNT_OF_RATE,CURRENT_PRICE,SHIPPING_PRICE,TOTAL_PRICE,IMG_URL,ITEM_URL,MAX_RESOLUTION,DISPLAY_PORT,HDMI,DIRECT_X,MODEL,CREATED_TIME
1FT-0004-001R4,PNY NVIDIA G-SYNC VCQFXGSYNCG80 PCI-E X1 ADD-ON INTERFACE CARD,NVIDIA,0.0,0,199.0,15.0,214.0,https://c1.neweggimages.com/ProductImageCompressAll300/V13Z_131559376175587076u9dN3QnsSG.jpg,https://www.newegg.com/p/1FT-0004-001R4,,,,,VCQFXGSYNCG80,2023-03-23 10:45:10
1FT-0004-001R7,NVIDIA Quadro M4000M 4GB GDDR5 GPU Laptop Video Grpahics Card N16E-Q3-A1,NVIDIA,0.0,0,359.0,0.0,359.0,https://c1.neweggimages.com/ProductImageCompressAll300/V13Z_131561350653652341zomGLEQas7.jpg,https://www.newegg.com/p/1FT-0004-001R7,,,,,N16E-Q3-A1,2023-03-23 10:45:10
1FT-0004-001S0,Nvidia GeForce GTX 780M 4GB GDDR5 GPU N14E-GTX-A2 VGA Original GPU Kepler Video Graphics FJHX2 MSI Clevo Dell Alienware 17 18 M17x M18x MS-1W0C1,NVIDIA,0.0,0,503.0,0.0,503.0,https://c1.neweggimages.com/ProductImageCompressAll300/V13Z_131567087839083006s7KkHyvIrs.jpg,https://www.newegg.com/p/1FT-0004-001S0,,,,,GeForce GTX 780M,2023-03-23 10:45:10
1FT-0004-001S3,"NVIDIA GeForce GTX 1080 Founders Edition, 8GB GDDR5X PCI Express 3.0 Graphics Card",NVIDIA,3.8,4,695.0,0.0,695.0,https://c1.neweggimages.com/ProductImageCompressAll300/A6V6_131590275544032227UNEOATaxnR.jpg,https://www.newegg.com/nvidia-900-1g413-2500-00/p/1FT-0004-001S3,,,,,B078NZ9NYV,2023-03-23 10:45:10
1FT-0004-001S4,Nvidia GEFORCE GTX 1080 Ti - FE Founder's Edition,NVIDIA,0.0,0,749.0,0.0,749.0,https://c1.neweggimages.com/ProductImageCompressAll300/A6V6_131593616787211730CL52gqJMKV.jpg,https://www.newegg.com/p/1FT-0004-001S4,,,,,B06XH5ZCLP,2023-03-23 10:45:10
1FT-0004-001S9,NVIDIA 900-1G611-2550-000 GeForce GTX 1080 Ti Founders Edition DirectX 12 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,NVIDIA,5.0,1,865.0,0.0,865.0,https://c1.neweggimages.com/ProductImageCompressAll300/ADRA_131605276756152675NsYuqJUn0p.jpg,https://www.newegg.com/nvidia-geforce-gtx-1080-ti-fe-gtx-1080-ti-founders-edition/p/1FT-0004-001S9,7680 x 4320,3 x DisplayPort 1.4,1 x HDMI 2.0,,900-1G611-2550-000,2023-03-23 10:45:10
1FT-0004-001T5,"NVIDIA GeForce GTX1070 8GB GDDR5 Graphics Cards, PCI Express 3.0, DirectX 12, OpenGL 4.5, 1683 MHz OEM",NVIDIA,1.0,1,965.01,0.0,965.01,https://c1.neweggimages.com/ProductImageCompressAll300/AA0S_131904861032168370ejBxEtGghB.jpg,https://www.newegg.com/p/1FT-0004-001T5,,,,,gtx1070 oem,2023-03-23 10:45:10
1FT-0004-001Z3,JFN25 Dell nVidia Quadro 5000 2.5GB PCI-E 2.0 X16 Graphics Video Card,NVIDIA,0.0,0,291.0,0.0,291.0,https://c1.neweggimages.com/ProductImageCompressAll300/AFCN_1_20180211318220300.jpg,https://www.newegg.com/p/1FT-0004-001Z3,,,,,7-9C00JV2P28S,2023-03-23 10:45:10
1FT-0004-001Z6,"NVIDIA Quadro FX 3800 by PNY 1GB GDDR3 PCI Express Gen 2 x16 DVI-I DL Dual DisplayPort and Stereo OpenGL, DirectX, CUDA, and OpenCL Profesional Graphics Board, VCQFX3800-PCIE-PB",NVIDIA,0.0,0,152.0,0.0,152.0,https://c1.neweggimages.com/ProductImageCompressAll300/AFCN_1_20180117239682624.jpg,https://www.newegg.com/p/1FT-0004-001Z6,,,,,0017-7C0023B133M,2023-03-23 10:45:10
1FT-0004-00210,GIGABYTE Radeon RX 460 DirectX 12 GV-RX460WF2OC-4GD 4GB 128-Bit GDDR5 PCI Express 3.0 x8 ATX Video Card,NVIDIA,0.0,0,591.0,0.0,591.0,https://c1.neweggimages.com/ProductImageCompressAll300/AE8D_131675094707559268xI0baIm08S.jpg,https://www.newegg.com/p/1FT-0004-00210,,,,,GV-RX460WF2OC-4GD s,2023-03-23 10:45:10
1FT-0004-00214,Dell Nvidia Quadro NVS450 512mb PCI-e DisplayPort Video Graphics Card N217R,NVIDIA,0.0,0,197.0,0.0,197.0,https://c1.neweggimages.com/ProductImageCompressAll300/AE8D_131677866624394457diDcXOR92j.jpg,https://www.newegg.com/p/1FT-0004-00214,,,,,N217R,2023-03-23 10:45:10
1FT-0004-00216,"Visiontek Radeon HD 5570 1GB DDR3 4M VHDCI DVI (4 x DVI-D), Video Graphics Card with Long Profile Bracket",NVIDIA,0.0,0,181.0,0.0,181.0,https://c1.neweggimages.com/ProductImageCompressAll300/AE8D_131678484621060747cYd9Cn2EGl.jpg,https://www.newegg.com/p/1FT-0004-00216,,,,,HD 5570,2023-03-23 10:45:10
1FT-0004-00243,R93GX CN-0R93GX NVidia Quadro K5200 8GB Video Card R93GX VIDEO CARDS,NVIDIA,0.0,0,560.0,0.0,560.0,https://c1.neweggimages.com/ProductImageCompressAll300/ACTN_1_201805151032708159.jpg,https://www.newegg.com/p/1FT-0004-00243,,,,,R93GX CN-0R93GX,2023-03-23 10:45:10
1FT-0004-00245,616077-001 NVidia Quadro 5000 2.5GB VC 616077-001 PCI-EXPRESS VIDEO CARDS,NVIDIA,0.0,0,263.0,0.0,263.0,https://c1.neweggimages.com/ProductImageCompressAll300/ACTN_1_201805151107618026.jpg,https://www.newegg.com/p/1FT-0004-00245,,,,,616077-001,2023-03-23 10:45:10
1FT-0004-00262,NVIDIA TITAN V Graphic Card - 1.20 GHz Core - 1.46 GHz Boost Clock - 12 GB HBM2 - Dual Slot Space Required,NVIDIA,0.0,0,2995.0,0.0,2995.0,https://c1.neweggimages.com/ProductImageCompressAll300/A98Y_1_201805211065799077.jpg,https://www.newegg.com/p/1FT-0004-00262,,Yes,Yes,,900-1G500-2500-000,2023-03-23 10:45:10
1FT-0004-00266,NVIDIA GeForce GTX Titan Xp Graphic Card - 1.42 GHz Core - 1.58 GHz Boost Clock - 12 GB GDDR5X - Dual Slot Space Required,NVIDIA,0.0,0,1099.0,0.0,1099.0,https://c1.neweggimages.com/ProductImageCompressAll300/A98Y_1_201805211575642828.jpg,https://www.newegg.com/p/1FT-0004-00266,,Yes,Yes,,900-1G611-2530-000,2023-03-23 10:45:10
1FT-0004-00267,NVIDIA GeForce GTX 970 Graphic Card - 1.05 GHz Core - 1.18 GHz Boost Clock - 4 GB GDDR5 - Dual Slot Space Required,NVIDIA,2.0,1,469.0,0.0,469.0,https://c1.neweggimages.com/ProductImageCompressAll300/A98Y_1_20180521880354571.jpg,https://www.newegg.com/nvidia-gtx-970/p/1FT-0004-00267,,Yes,Yes,,900-1G401-2510-000,2023-03-23 10:45:10
1FT-0004-00274,NVIDIA QUADRO 4000 2GB GDDR5 X1 VIDEO CARD V2 DELL 731Y3,NVIDIA,0.0,0,182.99,0.0,182.99,https://c1.neweggimages.com/ProductImageCompressAll300/AA4T_1317156533716303259KjyAwiKDJ.jpg,https://www.newegg.com/p/1FT-0004-00274,,,,,731Y3,2023-03-23 10:45:10
1FT-0004-00278,HP nVidia Tesla P40 GPU 24GB GDDR5 PCIE x16 870919-001 872323-001 Q0V80A,NVIDIA,0.0,0,1450.0,0.0,1450.0,https://c1.neweggimages.com/ProductImageCompressAll300/AA4T_131717391380747831GrEgkiW19l.jpg,https://www.newegg.com/p/1FT-0004-00278,,,,,Q0V80A,2023-03-23 10:45:10
1FT-0004-00288,NVIDIA Tesla M2070 6GB 384-bit GDDR5 PCI Express 2.0 x16 GPU Computing Module - OEM,NVIDIA,0.0,0,823.35,0.0,823.35,https://c1.neweggimages.com/ProductImageCompressAll300/ADRA_1317400555306485265jghVP8w5P.jpg,https://www.newegg.com/p/1FT-0004-00288,,,,12.0 (11_0),900-21030-0170-001,2023-03-23 10:45:10
1FT-0004-00293,Founders Edition Pascal Architecture 6GB GDDR5 Nvidia GeForce GTX 1060 Graphics Cards,NVIDIA,5.0,1,489.0,0.0,489.0,https://c1.neweggimages.com/ProductImageCompressAll300/A6V6_131753139783895036raTJANT5yH.jpg,https://www.newegg.com/p/1FT-0004-00293,7680 x 4320,,,DirectX 12,B07F7JSNDS,2023-03-23 10:45:10
1FT-0004-002M1,NVIDIA Tesla V100 Graphic Card - 1 GPUs - 32 GB HBM2,NVIDIA,0.0,0,1990.0,0.0,1990.0,https://c1.neweggimages.com/ProductImageCompressAll300/A98Y_1_2018080814446381.jpg,https://www.newegg.com/p/1FT-0004-002M1,,,,,900-2G503-0010-000,2023-03-23 10:45:10
1FT-0004-002M5,NVIDIA Titan XP 12GB Star Wars Collector Edition JEDI Order Video Card 900-1G611-2531-000-RET,NVIDIA,0.0,0,1470.0,0.0,1470.0,https://c1.neweggimages.com/ProductImageCompressAll300/AE8D_131795235557669671gun4gkg9b4.jpg,https://www.newegg.com/p/1FT-0004-002M5,,,,,900-1G611-2531-000-R,2023-03-23 10:45:10
1FT-0004-002P9,NVIDIA Titan Xp 12G Jedi Order Star Wars GDDR5X Graphics Video Card Collectors Edition,NVIDIA,0.0,0,1470.0,0.0,1470.0,https://c1.neweggimages.com/ProductImageCompressAll300/AFA4_131820252915469528TmUsUgPp6Q.jpg,https://www.newegg.com/p/1FT-0004-002P9,,,,,900-1G611-2531-000,2023-03-23 10:45:10
1FT-0004-002R1,NVIDIA GeForce RTX 2080 Ti Graphic Card - 1.35 GHz Core - 1.64 GHz Boost Clock - 11 GB GDDR6 - Dual Slot Space Required,NVIDIA,2.0,1,1149.0,49.99,1198.99,https://c1.neweggimages.com/ProductImageCompressAll300/A98Y_1_201809221179383535.jpg,https://www.newegg.com/p/1FT-0004-002R1,,Yes,Yes,OpenGL 4.5 DirectX 12 Vulkan,900-1G150-2530-000,2023-03-23 10:45:10
1FT-0004-002R2,NVIDIA Official GeForce RTX 2080 Founders Edition 8GB GDDR6 PCI Express 3.0 Graphics Card,NVIDIA,3.0,1,995.0,0.0,995.0,https://c1.neweggimages.com/ProductImageCompressAll300/A6V6_131826354466709840wXq1fhG8UW.jpg,https://www.newegg.com/p/1FT-0004-002R2,7680 x 4320,1 x DisplayPort 1.4a,1 x HDMI 2.0b,,900-1G180-2500-000,2023-03-23 10:45:10
1FT-0004-002R5,NVIDIA Tesla C2070 6Gb GDDR5 PCI-E 2.0 x16 Video Card 900-21030-2220-000,NVIDIA,0.0,0,603.0,0.0,603.0,https://c1.neweggimages.com/ProductImageCompressAll300/AE8D_1318290336559178266Abnx46LB3.jpg,https://www.newegg.com/p/1FT-0004-002R5,,,,,AOC-GPU-NVC2070,2023-03-23 10:45:10
1FT-0004-002R6,"EVGA GeForce GTX 970 04G-P4-2978-KR 4GB FTW GAMING w/ACX 2.0, Silent Cooling Graphics Card",EVGA,0.0,0,469.0,0.0,469.0,https://c1.neweggimages.com/ProductImageCompressAll300/AE8D_131830632239697132x8chCYAbB2.jpg,https://www.newegg.com/p/1FT-0004-002R6,,,,,04G-P4-2978-KR 4GB,2023-03-23 10:45:10
1FT-0004-002R8,NVIDIA Titan Xp Jedi Order Galactic Empire edition 12GB GDDR5X (Limited) Video Graphics Card 900-1G611-2531-000,NVIDIA,0.0,0,1470.0,0.0,1470.0,https://c1.neweggimages.com/ProductImageCompressAll300/AE8D_131838473406169242LiyQDw1Xy5.jpg,https://www.newegg.com/p/1FT-0004-002R8,,,,,9001G611253100,2023-03-23 10:45:10
1FT-0004-002S2,GeForce RTX 2070 Founders Edition 8GB GDDR6 PIC Express 3.1 Graphic Card – Turing GPU Architecture/Ray Tracing DLSS/1710 MHz/14 Gbps Memory Speed/4K HDR@60fps,NVIDIA,0.0,0,749.0,0.0,749.0,https://c1.neweggimages.com/ProductImageCompressAll300/A6V6_1318531677521156790fPNtw7uKD.jpg,https://www.newegg.com/p/1FT-0004-002S2,7680x4320,1 x DisplayPort 1.4a,,,B07JJ112J5,2023-03-23 10:45:10
1FT-0004-002S5,NVIDIA GeForce GTX 1070 8GB Founders Edition GDDR5 PCI Express 3.0 Graphics Card,NVIDIA,0.0,0,579.0,0.0,579.0,https://c1.neweggimages.com/ProductImageCompressAll300/A6V6_131854924755517480tHMI8JIQcF.jpg,https://www.newegg.com/p/1FT-0004-002S5,,,,,B07F7LRXGT,2023-03-23 10:45:10
1FT-0004-002S7,Nvidia AOC-GPU-NVK2-RL Grid K2 8GB GDDR5 PCI-Express Video Card BULK,NVIDIA,0.0,0,695.0,0.0,695.0,https://c1.neweggimages.com/ProductImageCompressAll300/V06W_1_20181104802771514.jpg,https://www.newegg.com/p/1FT-0004-002S7,,,,,AOC-GPU-NVK2-RL,2023-03-23 10:45:10
1FT-0004-002U2,NVIDIA GeForce RTX 2080 Ti Founders Edition 11GB GDDR6 PCI Express 3.0 Graphics Card,NVIDIA,0.0,0,1210.0,0.0,1210.0,https://c1.neweggimages.com/ProductImageCompressAll300/A6V6_131892134822443207UHmuOK7nLc.jpg,https://www.newegg.com/p/1FT-0004-002U2,7680x4320,Yes,HDMI 2.0b,,B07LC1L4RJ,2023-03-23 10:45:10
1FT-0004-002X7,Nvidia Geforce GTX 770 2GB GDDR5 PCIe Video Graphics Card CRVMW,NVIDIA,0.0,0,330.0,0.0,330.0,https://c1.neweggimages.com/ProductImageCompressAll300/ADFR_131929407486665898xqlKqVlJYC.jpg,https://www.newegg.com/p/1FT-0004-002X7,,,,,CRVMW,2023-03-23 10:45:10
1FT-0004-00367,HP nVidia Tesla P4 8GB GDDR5 GPU 872321-001 Q0V79A900-2G414-0300-000 699-2G414-0201-100 Video Graphics Card,NVIDIA,0.0,0,859.0,0.0,859.0,https://c1.neweggimages.com/ProductImageCompressAll300/AA4T_131964675478446795HBboFIiCJ4.jpg,https://www.newegg.com/p/1FT-0004-00367,,,,,Q0V79A,2023-03-23 10:45:10
1FT-0004-003Y9,NVIDIA TITAN RTX DirectX 12 900-1G150-2500-000 SB 24GB 384-Bit GDDR6 HDCP Ready Video Graphics Card,NVIDIA,0.0,0,2850.0,0.0,2850.0,https://c1.neweggimages.com/ProductImageCompressAll300/AE8D_132032136632767273qqM3i1XCcX.jpg,https://www.newegg.com/p/1FT-0004-003Y9,,,,,900-1G150-2500-000.,2023-03-23 10:45:10
1FT-0004-005B5,NVIDIA Tesla T4 Graphic Card - 16 GB GDDR6 - Full-height - PC,NVIDIA,0.0,0,1707.0,49.99,1756.99,https://c1.neweggimages.com/ProductImageCompressAll300/V06W_1_20191225781232387.jpg,https://www.newegg.com/p/1FT-0004-005B5,,,,,900-2G183-0000-001,2023-03-23 10:45:10
1FT-0004-005D0,NVIDIA GeForce RTX 2080 SUPER Founders Edition - 8GB GDDR6 1815 MHz - 3072 Cores - Ray Tracing - DirectX 12 - DP/HDMI/DVI-DL - VR Ready,NVIDIA,0.0,0,995.0,0.0,995.0,https://c1.neweggimages.com/ProductImageCompressAll300/A6V6_1_201907171455051388.jpg,https://www.newegg.com/p/1FT-0004-005D0,7680x4320,,,,850001212953,2023-03-23 10:45:10
1FT-0004-005K5,Dell XHY8P NVIDIA GeForce GTX 1080 8GB GDDR5X Video Graphics Card,NVIDIA,0.0,0,598.0,0.0,598.0,https://c1.neweggimages.com/ProductImageCompressAll300/AE8D_1321885291308880665fwJuH1FbS.jpg,https://www.newegg.com/p/1FT-0004-005K5,,,,,XHY8P,2023-03-23 10:45:10
1FT-0004-005R8,NVIDIA - NVIDIA GeForce RTX 2080 Super 8GB GDDR6 PCI Express 3.0 Graphics Card - Black/Silver 9001G1802540000,NVIDIA,4.0,3,995.0,0.0,995.0,https://c1.neweggimages.com/ProductImageCompressAll300/A8X5S200129Kzc1v.jpg,https://www.newegg.com/p/1FT-0004-005R8,,,,,9001G1802540000,2023-03-23 10:45:10
1FT-0004-005S5,24GB HP nVIDIA Tesla M40 GDDR5 PCI Express 3.0 x16 Graphic Card P8Y46A 839949-001,NVIDIA,0.0,0,885.0,0.0,885.0,https://c1.neweggimages.com/ProductImageCompressAll300/A9AXS200306vCY1X.jpg,https://www.newegg.com/nvidia-tesla-m40/p/1FT-0004-005S5,,,,,839949-001_1,2023-03-23 10:45:10
1FT-0004-006M7,PNY Nvidia A100 PCI-E 4.0 Ampere Tensor Core GPU 40GB Graphics Card,NVIDIA,0.0,0,16550.0,0.0,16550.0,https://c1.neweggimages.com/ProductImageCompressAll300/AE8DS210617D3882.jpg,https://www.newegg.com/p/1FT-0004-006M7,,,,,TCSA100M-PB,2023-03-23 10:45:10
1FT-0004-006N4,EVGA GTX 1060 SC 6GB,NVIDIA,0.0,0,489.0,0.0,489.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4RRS210626oAKzn.jpg,https://www.newegg.com/p/1FT-0004-006N4,,,,,GTX 1060 6GB USA,2023-03-23 10:45:10
1FT-0004-006N6,Nvidia GTX 1060 6GB Mini ITX SHIPS FROM USA,NVIDIA,5.0,1,489.0,0.0,489.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4RRS210626P8VWc.jpg,https://www.newegg.com/p/1FT-0004-006N6,,,,,GTX 1060 6GB mini,2023-03-23 10:45:10
1FT-0004-006N8,EVGA GTX 1050 Ti 4GB Mini ITX Graphics Card SHIPS FROM USA,NVIDIA,0.0,0,389.0,0.0,389.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4RRS210626ISbK9.jpg,https://www.newegg.com/p/1FT-0004-006N8,,,,,1050Ti Mini USA,2023-03-23 10:45:10
1FT-0004-006P4,EVGA GTX 960 4GB SSC Video Card SHIPS FROM USA,NVIDIA,0.0,0,440.0,0.0,440.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4RRS210629HCQl0.jpg,https://www.newegg.com/p/1FT-0004-006P4,,,,,GTX 960 4GB usa,2023-03-23 10:45:10
1FT-0004-006P5,EVGA GTX 960 2GB SC Video Card SHIPS FROM USA,NVIDIA,0.0,0,339.0,0.0,339.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4RRS210629c7v6G.jpg,https://www.newegg.com/p/1FT-0004-006P5,,,,,960 2gb usa,2023-03-23 10:45:10
1FT-0004-006P9,EVGA RTX 2070 Super Black Edition SHIPS FROM USA 08G-P4-3071-KR,NVIDIA,0.0,0,749.0,0.0,749.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4RRS210720FryxR.jpg,https://www.newegg.com/p/1FT-0004-006P9,,,,,RTX 2070 Super,2023-03-23 10:45:10
1FT-0004-006R0,EVGA GTX 1080 SC SHIPS FROM USA   Video Card,NVIDIA,0.0,0,599.0,0.0,599.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4RRS210720uNawr.jpg,https://www.newegg.com/p/1FT-0004-006R0,,,,,GTX 1080 8GB,2023-03-23 10:45:10
1FT-0004-006R2,Gigabyte GTX 1660 Ti WindForce  SHIPS FROM USA,NVIDIA,0.0,0,599.0,0.0,599.0,https://c1.neweggimages.com/ProductImageCompressAll300/A4RRS210724OtdHX.jpg,https://www.newegg.com/p/1FT-0004-006R2,,,,,GTX 1660 ti,2023-03-23 10:45:10
1FT-0004-006T6,NVIDIA GeForce RTX 3080 Ti Founders Edition 12GB GDDR6X,NVIDIA,0.0,0,1530.0,0.0,1530.0,https://c1.neweggimages.com/ProductImageCompressAll300/ARUXS211015278F9.jpg,https://www.newegg.com/nvidia-900-1g133-2518-000/p/1FT-0004-006T6,,,,,900-1G133-2518-000,2023-03-23 10:45:10
1FT-0004-006T8,NVIDIA GeForce RTX 3060 Ti Founders Edition 8GB,NVIDIA,0.0,0,809.99,49.99,859.98,https://c1.neweggimages.com/ProductImageCompressAll300/ARUXS21110907DZI696.jpg,https://www.newegg.com/nvidia-geforce-rtx-3060-ti-founders-edition/p/1FT-0004-006T8,,,,,NVIDIA GeForce RTX 3060 Ti Founders,2023-03-23 10:45:10
1FT-0004-006U1,nVidia Quadro FX 4800C PCI-Express 2.0 x16 1.5GB GDDR3 Graphics Card,NVIDIA,0.0,0,1767.0,0.0,1767.0,https://c1.neweggimages.com/ProductImageCompressAll300/AWFGD21111407VAJZ41.jpg,https://www.newegg.com/p/1FT-0004-006U1,,,,,shoudong39,2023-03-23 10:45:10
1FT-0004-006U3,Nvidia GEFORCE GTX 1080 Ti - FE Founder's Edition,NVIDIA,0.0,0,865.0,0.0,865.0,https://c1.neweggimages.com/ProductImageCompressAll300/AWFGD210824C4N0F.jpg,https://www.newegg.com/p/1FT-0004-006U3,,,,,shoudong27,2023-03-23 10:45:10
1FT-0004-006U5,NVIDIA GeForce GTX Titan Xp Graphic Card - 1.42 GHz Core - 1.58 GHz Boost Clock - 12 GB GDDR5X - Dual Slot Space Required,NVIDIA,0.0,0,2818.0,0.0,2818.0,https://c1.neweggimages.com/ProductImageCompressAll300/AWFGD210824C52MW.jpg,https://www.newegg.com/p/1FT-0004-006U5,,,,,shoudong16,2023-03-23 10:45:10
1FT-0004-006V3,NVIDIA Quadro GP100 Graphic Card - 16 GB HBM2 - Full-height - 4096 bit Bus Width - DisplayPort - DVI,NVIDIA,0.0,0,2750.0,0.0,2750.0,https://c1.neweggimages.com/ProductImageCompressAll300/AWFGD21111407IJH670.jpg,https://www.newegg.com/p/1FT-0004-006V3,,,,,shoudong4,2023-03-23 10:45:10
1FT-0004-006V6,Nvidia GeForce GTX TITAN X 12GB GDDR5 Graphics Card PCI-e x16,NVIDIA,0.0,0,750.0,0.0,750.0,https://c1.neweggimages.com/ProductImageCompressAll300/AWFGD21111407WMJF96.jpg,https://www.newegg.com/p/1FT-0004-006V6,,,,,shoudong42,2023-03-23 10:45:10
1FT-0004-006W6,NVIDIA Official GeForce RTX 2080 Founders Edition 8GB GDDR6 PCI Express 3.0 Graphics Card,NVIDIA,0.0,0,995.0,0.0,995.0,https://c1.neweggimages.com/ProductImageCompressAll300/AWFGD210824C5M1C.jpg,https://www.newegg.com/p/1FT-0004-006W6,,,,,shoudong21,2023-03-23 10:45:10
1FT-0004-006W9,NVIDIA GRID M40 GPU 16GB Accelerator Processing Card 900-52405-0000-000,NVIDIA,0.0,0,2703.0,0.0,2703.0,https://c1.neweggimages.com/ProductImageCompressAll300/AWFGD21111407OYNCB2.jpg,https://www.newegg.com/p/1FT-0004-006W9,,,,,shoudong22,2023-03-23 10:45:10
1FT-0004-006X0,NVIDIA Tesla T4 Graphic Card - 16 GB GDDR6 - Full-height - PC,NVIDIA,0.0,0,1780.0,0.0,1780.0,https://c1.neweggimages.com/ProductImageCompressAll300/AWFGD21111407JPEVE2.jpg,https://www.newegg.com/p/1FT-0004-006X0,,,,,shoudong9,2023-03-23 10:45:10
1FT-0004-006X4,NVIDIA - NVIDIA GeForce RTX 2080 Super 8GB GDDR6 PCI Express 3.0 Graphics Card - Black/Silver 9001G1802540000,NVIDIA,0.0,0,995.0,0.0,995.0,https://c1.neweggimages.com/ProductImageCompressAll300/AWFGD210824C8Y97.jpg,https://www.newegg.com/p/1FT-0004-006X4,,,,,shoudong23,2023-03-23 10:45:10
1FT-0004-006X5,NVIDIA Tesla M10 Gpu Accelerator 32GB GDDR5 PCI-E 900-22405-0000-000,NVIDIA,0.0,0,1899.0,0.0,1899.0,https://c1.neweggimages.com/ProductImageCompressAll300/AWFGD21111407JQM453.jpg,https://www.newegg.com/p/1FT-0004-006X5,,,,,shoudong10,2023-03-23 10:45:10
1FT-0004-006Y2,0MY6DR CN-0MY6DR PG600 Nvidia Tesla M40 24GB GDDR5 PCI Express 3.0 GPU Accelerator Card MY6DR USA PCI-EXPRESS Video Cards,NVIDIA,0.0,0,953.0,0.0,953.0,https://c1.neweggimages.com/ProductImageCompressAll300/AWFGD21111407Z3C48F.jpg,https://www.newegg.com/p/1FT-0004-006Y2,,,,,shoudong49,2023-03-23 10:45:10
1FT-0004-006Y3,NVIDIA GeForce RTX 2080 Ti Founders Edition 11GB GDDR6 PCI Express 3.0 Graphics Card,NVIDIA,0.0,0,1210.0,0.0,1210.0,https://c1.neweggimages.com/ProductImageCompressAll300/AWFGD210824C8Y69.jpg,https://www.newegg.com/p/1FT-0004-006Y3,,,,,shoudong12,2023-03-23 10:45:10
1FT-0004-006Y4,HP nVidia Quadro P5000 16GB 900-5G413-0300-001 913196-002 Video Card,NVIDIA,0.0,0,1795.0,0.0,1795.0,https://c1.neweggimages.com/ProductImageCompressAll300/AWFGD21111407REGI48.jpg,https://www.newegg.com/p/1FT-0004-006Y4,,,,,shoudong26,2023-03-23 10:45:10
1FT-0004-006Y7,NVIDIA GeForce RTX 2080 Ti Graphic Card - 1.35 GHz Core - 1.64 GHz Boost Clock - 11 GB GDDR6 - Dual Slot Space Required,NVIDIA,0.0,0,1210.0,0.0,1210.0,https://c1.neweggimages.com/ProductImageCompressAll300/AWFGD21111407KIFJFF.jpg,https://www.newegg.com/p/1FT-0004-006Y7,,,,,shoudong13,2023-03-23 10:45:10
1FT-0004-006Y8,ASRock Phantom Gaming X Radeon RX Vega 56 DirectX 12 RX VEGA 56 8G 8GB 2048-Bit HBM2 PCI Express 3.0 x16 HDCP Ready Video Card,NVIDIA,0.0,0,585.0,0.0,585.0,https://c1.neweggimages.com/ProductImageCompressAll300/AWFGD21111407UQ2LFC.jpg,https://www.newegg.com/p/1FT-0004-006Y8,,,,,shoudong38,2023-03-23 10:45:10
1FT-0004-006Z2,NVIDIA Tesla K40 GPU Accelerator (Passive Cooling),NVIDIA,0.0,0,953.05,0.0,953.05,https://c1.neweggimages.com/ProductImageCompressAll300/AWFGD2111140889AX2A.jpg,https://www.newegg.com/p/1FT-0004-006Z2,,,,,shoudong75,2023-03-23 10:45:10
1FT-0004-006Z3,NVIDIA Quadro 6000 VCQ6000-PB 6GB 384-bit GDDR5 PCI Express 2.0 x16 Workstation Video Card,NVIDIA,0.0,0,716.44,0.0,716.44,https://c1.neweggimages.com/ProductImageCompressAll300/AWFGD210824BZ57I.jpg,https://www.newegg.com/p/1FT-0004-006Z3,,,,,shoudong76,2023-03-23 10:45:10
1FT-0004-006Z7,"NVIDIA GeForce GTX1070 8GB GDDR5 Graphics Cards, PCI Express 3.0, DirectX 12, OpenGL 4.5, 1683 MHz OEM",NVIDIA,0.0,0,1154.0,0.0,1154.0,https://c1.neweggimages.com/ProductImageCompressAll300/AWFGD211114085RN5C4.jpg,https://www.newegg.com/p/1FT-0004-006Z7,,,,,shoudong65,2023-03-23 10:45:10
1FT-0004-00705,Fully Tested and working normally with light cosmetic wear. Pulled from a Dell or Lenovo Desktop PC (EX Dell XPS or Lenovo Y900 Gaming Desktop) Requires 450W Power Supply and 1 8 Pin PCI Connector,NVIDIA,0.0,0,1149.0,0.0,1149.0,https://c1.neweggimages.com/ProductImageCompressAll300/AWFGD211114086W4RF2.jpg,https://www.newegg.com/p/1FT-0004-00705,,,,,shoudong67,2023-03-23 10:45:10
1FT-0004-00713,699-52055-0552-311 Nvidia P2055 GRID K2 8GB GDDR5 3072 CUDA Core PCIe 225W Graphics Card,NVIDIA,0.0,0,695.0,0.0,695.0,https://c1.neweggimages.com/ProductImageCompressAll300/AWFGD210824BKH9D.jpg,https://www.newegg.com/p/1FT-0004-00713,,,,,shoudong57,2023-03-23 10:45:10
